ticker,sector,horizon_days,prediction_date,model,feature_profile,selected_feature_count_for_latest,threshold,latest_outperformance_probability,latest_predicts_outperformance_gt_1pct,test_accuracy,test_balanced_accuracy,test_auc,test_acc_auc_balanced_score,latest_selected_features,active_forward_return_if_known,action_signal,signal_edge,quality_score,quality_adjusted_edge_score,signal_basis
XLE,Energy,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.3471142957389104,0.6039311574959167,1,0.4126984126984127,0.5245055313442843,0.30486087831042574,0.41468320482735505,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.024008041276407766,BUY,0.25681686175700635,0.41468320482735505,0.1064976392870992,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLF,Financials,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.8275622626212285,0.8361269141950429,1,0.6150793650793651,0.5921052631578947,0.5560005085176709,0.5740528858377828,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.0023913266456145887,BUY,0.008564651573814475,0.5740528858377828,0.004916562952143307,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLI,Industrials,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.6242776191240031,0.36688506680131633,0,0.623015873015873,0.6245984251968504,0.6555590551181103,0.6400787401574803,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.014322802553936143,AVOID,-0.2573925523226868,0.6400787401574803,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLK,Information Technology,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.3466682828316306,0.18190598815755882,0,0.5992063492063492,0.6006325474410581,0.6142099546354864,0.6074212510382723,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.03601533648908384,AVOID,-0.16476229467407177,0.6074212510382723,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLP,Consumer Staples,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.6582349086413942,0.18090250565228827,0,0.5674603174603174,0.598846331333641,0.5425011536686664,0.5706737425011537,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.0006767572178622006,AVOID,-0.47733240298910595,0.5706737425011537,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLU,Utilities,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5582173352025133,0.36938857371608835,0,0.6349206349206349,0.6478194726166329,0.6492139959432048,0.6485167342799188,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.005183543794720968,AVOID,-0.1888287614864249,0.6485167342799188,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLV,Health Care,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.8643871783926372,0.7755466548837757,0,0.5277777777777778,0.6228395061728396,0.54320987654321,0.5830246913580248,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.07763279654177568,AVOID,-0.08884052350886151,0.5830246913580248,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLY,Consumer Discretionary,21,2025-10-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5407934588429691,0.5386915518683829,0,0.6031746031746031,0.6008697296275288,0.5701140732337556,0.5854919014306422,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.035041483240853544,WATCH,-0.0021019069745862318,0.5854919014306422,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLB,Materials,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.41722810339302313,0.4748840375810078,1,0.4603174603174603,0.5677922077922077,0.5439703153988869,0.5558812615955473,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.015743177866327285,BUY,0.05765593418798465,0.5558812615955473,0.032049853434886755,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLE,Energy,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.3509951047125571,0.6322539283793859,1,0.4365079365079365,0.5341651812240048,0.3447547369115997,0.4394599590678022,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.04859475223287868,BUY,0.28125882366682875,0.4394599590678022,0.12360199113608276,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLF,Financials,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.8321328512054075,0.842562172990263,1,0.6626984126984127,0.6464931767692796,0.6281180577594414,0.6373056172643605,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.028871705859343733,BUY,0.01042932178485556,0.6373056172643605,0.0066466653577460155,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLI,Industrials,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.614245561611181,0.806358688127076,1,0.6150793650793651,0.6238390092879257,0.6473115562014279,0.6355752827446768,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.005290162728183168,BUY,0.19211312651589496,0.6355752827446768,0.1221023547043038,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLK,Information Technology,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.27195184603844924,0.1500371261609577,0,0.6349206349206349,0.6237890549817156,0.6459870404824534,0.6348880477320844,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.02455011654002237,AVOID,-0.12191471987749153,0.6348880477320844,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLP,Consumer Staples,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.6154210151351059,0.4109963245355731,0,0.5317460317460317,0.5716014521984671,0.5139975796692215,0.5427995159338443,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.04890424740991706,AVOID,-0.20442469059953283,0.5427995159338443,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLU,Utilities,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.5823324007810866,0.5169309185527531,0,0.626984126984127,0.6466245427336215,0.6365147988027936,0.6415696707682075,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.07690978929226266,AVOID,-0.06540148222833353,0.6415696707682075,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLV,Health Care,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.8083711273094135,0.5906987396757897,0,0.5357142857142857,0.6028865576334137,0.49162702808366454,0.5472567928585391,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.04144000819568672,AVOID,-0.21767238763362384,0.5472567928585391,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLY,Consumer Discretionary,21,2025-11-21,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.4859427840184353,0.37400951918209496,0,0.5634920634920635,0.5656425462115955,0.5287994448299792,0.5472209955207874,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.039649818795230996,AVOID,-0.11193326483634036,0.5472209955207874,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLB,Materials,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.2538888163796183,0.23414376622202673,0,0.43253968253968256,0.5536982146549941,0.5064451644033915,0.5300716895291928,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.08661840378884245,WATCH,-0.019745050157591565,0.5300716895291928,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLE,Energy,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.3622670250019015,0.6284319552734406,1,0.4444444444444444,0.5272040138137747,0.3645663647618427,0.4458851892878087,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.09913396106443972,BUY,0.26616493027153915,0.4458851892878087,0.11867900031590163,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLF,Financials,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.8302590941239684,0.6069503644415939,0,0.6388888888888888,0.622500793398921,0.6175817200888607,0.6200412567438909,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,-0.04337584988819765,AVOID,-0.22330872968237447,0.6200412567438909,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
XLI,Industrials,21,2025-12-23,challenger_logistic_price_relative,price_relative_strength_risk_calendar,36,0.7069495792813545,0.31228884972854565,0,0.626984126984127,0.6455840455840456,0.6630579297245964,0.654320987654321,sec_daily_return|spy_daily_return|active_daily_return|sector_spy_close_ratio|rsi_14|macd_histogram|calendar_month_sin|calendar_month_cos|sec_return_5d|spy_return_5d|active_return_5d|ratio_return_5d|sec_return_10d|spy_return_10d|active_return_10d|ratio_return_10d|sec_return_21d|spy_return_21d|active_return_21d|ratio_return_21d|sec_return_63d|spy_return_63d|active_return_63d|ratio_return_63d|sec_return_126d|spy_return_126d|active_return_126d|ratio_return_126d|sec_vol_20d|spy_vol_20d|rel_vol_20d|active_mean_20d|sec_vol_63d|spy_vol_63d|rel_vol_63d|active_mean_63d,0.040139574346093054,AVOID,-0.39466072955280884,0.654320987654321,0.0,BUY means the model predicts >1% 21-trading-day active return versus SPY. It is not an absolute positive-return guarantee.
